evidence_id,file_sha256,relative_path,episode_bindings,window_bindings,source_class,artifact_kind,source_url,extract_status,text_object,original_metadata_rows,normalized_text_sha256,bytes
EV-E9D5E8E74456,25e9967c2c61c1eba9b72ef06c314f7f5bda62ad63a1d4bb1c22d4697458ab3d,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-navigational-warning/20260913T230309138446Z_6rwwo3fv/E007_GARD_pre_onset__search-navigational-warning.html,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=navigational%20warning,extracted,texts/25e9967c2c61c1eba9b72ef06c314f7f5bda62ad63a1d4bb1c22d4697458ab3d.json,,b26c09423d23d4e7c261c7dad9051a80e3dda4ce5d64cf4d0e830aba782f3d62,249583
EV-048395498D9F,8e1446aafabb07455fbafc63231721d365de3bdb2ba98014cba6447e58d9fd4f,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-navigational-warning/20260913T230309138446Z_6rwwo3fv/E007_GARD_pre_onset__search-navigational-warning.pdf,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=navigational%20warning,extracted,texts/8e1446aafabb07455fbafc63231721d365de3bdb2ba98014cba6447e58d9fd4f.json,,7be17437ebee1e678d34db630e71d2eb72271848a3a56cab1eeeef96e316f294,11251253
EV-C25895DAB8EB,83c5992d8daffeffc497c36364bf42193031ec49447f5657b228d64dcf626cf0,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk.html,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/83c5992d8daffeffc497c36364bf42193031ec49447f5657b228d64dcf626cf0.json,,78187af94bbaf6f828813ac684f405c29f92d85ca30c2e8369dc44ec30498da0,247295
EV-16C3D77F277F,e4914b65db6cc9ec2db8e8aaf54283415f79c0bf2999b1b01cc13b983a066119,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk.pdf,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/e4914b65db6cc9ec2db8e8aaf54283415f79c0bf2999b1b01cc13b983a066119.json,,e2d2c1fa5eee22c5920a8543d6c85e451b77e835ff1108d882796105ace262a5,7848080
EV-FE4517242497,6854ef04f19433ef1986610f45bd0fc61a3ca253e6480eaccbc4b410304570ee,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__document-940c2cb2ca.html,E007,pre_onset,GARD,article_capture,https://gard.no/en/insights/incident-gulf-oman/,extracted,texts/6854ef04f19433ef1986610f45bd0fc61a3ca253e6480eaccbc4b410304570ee.json,,f3e1cd42a955ba250de252e25cd27f05b60fc5ff8c25bb046a15bf0becb4af47,447194
EV-FE4517242497,a311d979129b17b0668d87fd9830c3a9c3e943132872fb4b7dacb0b9d97b3dbc,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__document-940c2cb2ca.pdf,E007,pre_onset,GARD,article_capture,https://gard.no/en/insights/incident-gulf-oman/,extracted,texts/a311d979129b17b0668d87fd9830c3a9c3e943132872fb4b7dacb0b9d97b3dbc.json,,bec18050990d680833da388d287864920263a1e808c59aca78486aa78bac80b6,1207039
EV-C8D8991B2129,c0635fd71a6a9fa2618aa776206bcf94f88a5a43d1be6c98782e4dd6f3f76b3b,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-2.html,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/c0635fd71a6a9fa2618aa776206bcf94f88a5a43d1be6c98782e4dd6f3f76b3b.json,,2314a8420db895335fea206507de4b4932f71f958d85eff3e053ba331fbe6101,247108
EV-B08DEA119A18,6df14d3834c32fdf8310eb82b0b0459fd8f6e8d7ee65fe6cac2e6af6a59c2351,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-2.pdf,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/6df14d3834c32fdf8310eb82b0b0459fd8f6e8d7ee65fe6cac2e6af6a59c2351.json,,659df1a0b1f83c52d285940c8b9781b36ec731d283281665524d45946bb0f939,4149014
EV-CFAC4CB580C0,d3cf3f2006e173e7bddbe8967fa25f9f731024d8ed1ed640c1d56edaeba478ae,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-3.html,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/d3cf3f2006e173e7bddbe8967fa25f9f731024d8ed1ed640c1d56edaeba478ae.json,,49c11c2290744bb5c2b3afb938c95c20594e72271b4322b32cd519d155900897,241863
EV-1AB6CA77DC3A,46526f3a585046ef10cee8f12e10eed58d8dc19ceafeddd7a0d1132ce4a43876,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-3.pdf,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/46526f3a585046ef10cee8f12e10eed58d8dc19ceafeddd7a0d1132ce4a43876.json,,43c7fcd65a19d40538d7c290266de32f7c61dbe3fb73e249f172c1de1ffeff99,482515
EV-C7421895AF33,17c4a74922f06ebfc5cdb76de8c0eea30957a8110bcd18810afaa7a92de054da,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-4.html,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/17c4a74922f06ebfc5cdb76de8c0eea30957a8110bcd18810afaa7a92de054da.json,,769aed36ea2bb6ef4c7e545823f7293720628f4987137f5c6503b79d65f7f4e8,242044
EV-D824C9BFCE0E,84550205bcba87afe3532b413364b586a6e7b61906e837f6b409058118c87e7f,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-4.pdf,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/84550205bcba87afe3532b413364b586a6e7b61906e837f6b409058118c87e7f.json,,c237b27301f9a4282016bbaaa2839c0da0a76c6bf5ce4a1cb23ea3cc36fbaba7,480540
EV-397ECA442C7B,60f29cd63aba0d0e633abbef65f4d75108a498319f33d45e6662da49d9f2a762,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-5.html,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/60f29cd63aba0d0e633abbef65f4d75108a498319f33d45e6662da49d9f2a762.json,,bc5d1f6e244dfccea87ce7326167c4d6dd6f3e391b279cbc52bc159c89ad1424,243613
EV-A054525CCDF2,af1f3bbaceee2557a182f00bdf5986974e0719c221a611b9efd5fd5c4b804d6e,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-5.pdf,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/af1f3bbaceee2557a182f00bdf5986974e0719c221a611b9efd5fd5c4b804d6e.json,,52a70363550518b80f5a232ae5384f85b76dd67bec61ccee9a65c0c0c7084c88,484787
EV-C7313C3D3673,9dd58c7cf64dee7a99dd2b99c7c16fba6475be07ed9be1b7f4f5fcf1dd8970b6,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-6.html,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/9dd58c7cf64dee7a99dd2b99c7c16fba6475be07ed9be1b7f4f5fcf1dd8970b6.json,,dc87dd8e471c07f9c4590d1c5b51f73d814500f393a0f908f36c256afbc4efdd,243007
EV-8DC8FBF57C62,058e9d22f2fc3977fc89b51e4f7254c23ea3e184f9fcb2e029e20e4175d3fd67,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-6.pdf,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/058e9d22f2fc3977fc89b51e4f7254c23ea3e184f9fcb2e029e20e4175d3fd67.json,,992904ee361e6696fdcf65df21139be422f3f5597f32e71f485dc54f3cf87df2,4621244
EV-DC270CF53423,6ec79648f31ac536ef36f82cbbc86aabebcf26ef4b02e57172e0a702508ec074,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-7.html,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/6ec79648f31ac536ef36f82cbbc86aabebcf26ef4b02e57172e0a702508ec074.json,,8f3e9da35705a2127e479572c0faef41fa86742bb3dfba079581bf7b181557cf,236848
EV-71192BD608D9,9cf3ca6abed17e4cab7eacc350a40a18d8f17673f1be3354b8074260b7ceb926,E007/GARD/pre_onset/automated_pending/E007_GARD_pre_onset__search-war-risk/20260913T230413997859Z_3a_bh5fq/E007_GARD_pre_onset__search-war-risk__page-7.pdf,E007,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/9cf3ca6abed17e4cab7eacc350a40a18d8f17673f1be3354b8074260b7ceb926.json,,e28826e433141e62a0361b6df8f7fb8519e2b9c639e5c70d8c3748d4708009f5,1453192
EV-2099E0089A8D,8d741edc47fa99cd21f545cf6b8af84a4d7bd1b313ad2b6ed028139529d3a3cd,E007/IUA_JWC_LMA/onset/automated_pending/E007_IUA_JWC_LMA_onset__page-1/20260913T211716002256Z_hd82okf_/E007_IUA_JWC_LMA_onset__page-1.html,E007,onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/8d741edc47fa99cd21f545cf6b8af84a4d7bd1b313ad2b6ed028139529d3a3cd.json,,33d4304a5a5e69cafd237fe1178a162b3757de2c85ef29c7683653dea9bff701,177057
EV-FC85FBBF82C8,b2ac060d6e6ca34e6299b69125f0f9168e0610bd0689a46d4b31747c86a55d66,E007/IUA_JWC_LMA/onset/automated_pending/E007_IUA_JWC_LMA_onset__page-1/20260913T211716002256Z_hd82okf_/E007_IUA_JWC_LMA_onset__page-1.pdf,E007,onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/b2ac060d6e6ca34e6299b69125f0f9168e0610bd0689a46d4b31747c86a55d66.json,,fb5710279719362b6dc0f92f616c70bbbc22bf2ff2f8487d45e4b0a1442a735a,1874047
EV-6DAD04B43171,6d27099cb3638280329f8a877484f596ae49c0d43a91a36467b0befef22acd3a,E007/IUA_JWC_LMA/pre_onset/automated_pending/E007_IUA_JWC_LMA_pre_onset__page-1/20260913T211707947033Z_ztya1mgf/E007_IUA_JWC_LMA_pre_onset__page-1.html,E007,pre_onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/6d27099cb3638280329f8a877484f596ae49c0d43a91a36467b0befef22acd3a.json,,33d4304a5a5e69cafd237fe1178a162b3757de2c85ef29c7683653dea9bff701,177030
EV-75E27ACFF89C,770d494bc274ddd87f5e37737c9f4318d729f8fe2b36e02093cd7b42aba5dcdd,E007/IUA_JWC_LMA/pre_onset/automated_pending/E007_IUA_JWC_LMA_pre_onset__page-1/20260913T211707947033Z_ztya1mgf/E007_IUA_JWC_LMA_pre_onset__page-1.pdf,E007,pre_onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/770d494bc274ddd87f5e37737c9f4318d729f8fe2b36e02093cd7b42aba5dcdd.json,,fc976f66858a049b91c23bd3146fd9636833bcba7c7ed633b6b39141069ab427,149818
EV-445EF108C635,55eb380da6c9bf50edd86a2e50d077da6237b05656c62b0566d8f4ad30151163,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Arabian-Gulf/20260913T211257674431Z_s308hg3s/E007_MARAD_onset__Arabian-Gulf.html,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Arabian+Gulf,extracted,texts/55eb380da6c9bf50edd86a2e50d077da6237b05656c62b0566d8f4ad30151163.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
EV-84AB6EA8973E,d09bdb453f5be676f3c76ea18b206a2a37355221709cecee7dad36e0c664c650,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Arabian-Gulf/20260913T211257674431Z_s308hg3s/E007_MARAD_onset__Arabian-Gulf.pdf,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Arabian+Gulf,extracted,texts/d09bdb453f5be676f3c76ea18b206a2a37355221709cecee7dad36e0c664c650.json,,f96d46384aa694c15513e9f1c6eab9a500c7c4c715a6078ad9cc22ed0691a629,224088
EV-68057E61FE08,45aeb17f68acb61464350b92ab77ea15fea19b0db9a720cc8a1ab512c4947f89,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Gulf-of-Oman/20260913T211302378303Z_7c9vu69v/E007_MARAD_onset__Gulf-of-Oman.html,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Gulf+of+Oman,extracted,texts/45aeb17f68acb61464350b92ab77ea15fea19b0db9a720cc8a1ab512c4947f89.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
EV-1A3899A2A510,a6369ddd7813385b7d7ec1a521fb78f671191db9be05742cdc174a57b8713124,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Gulf-of-Oman/20260913T211302378303Z_7c9vu69v/E007_MARAD_onset__Gulf-of-Oman.pdf,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Gulf+of+Oman,extracted,texts/a6369ddd7813385b7d7ec1a521fb78f671191db9be05742cdc174a57b8713124.json,,12fd0952a24257b0c0ac7bd35a144d6533ac443b84886e86e4ce2b9817df1a87,223615
EV-F284FC54549F,c66f248c1461a409e46dfd8df13e057a99ca568539e8ce2ed22f405f36ca6989,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Hormuz/20260913T211306982307Z_ortlnjho/E007_MARAD_onset__Hormuz.html,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Hormuz,extracted,texts/c66f248c1461a409e46dfd8df13e057a99ca568539e8ce2ed22f405f36ca6989.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78596
EV-620FD6C412C0,9c36ed93eca8e03effcc0e5e027f91bce657cf0c776f16b8d08737045111946d,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Hormuz/20260913T211306982307Z_ortlnjho/E007_MARAD_onset__Hormuz.pdf,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Hormuz,extracted,texts/9c36ed93eca8e03effcc0e5e027f91bce657cf0c776f16b8d08737045111946d.json,,a29dde5236691023cd4fcac73a805f1973b7686e4988d27dede4b8e44da7857b,222796
EV-A7C9DA21AF92,237a32f86d287897e6738216bd9278a037ae592004631e6737a5d51217170091,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Iran/20260913T211311387722Z_9b0w12sd/E007_MARAD_onset__Iran.html,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Iran,extracted,texts/237a32f86d287897e6738216bd9278a037ae592004631e6737a5d51217170091.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78592
EV-FC8235F4BEDB,b55d06ddc9110f3597bfcd404aec5d2e40bcc884b89c663e7288d9c798137e6c,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Iran/20260913T211311387722Z_9b0w12sd/E007_MARAD_onset__Iran.pdf,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Iran,extracted,texts/b55d06ddc9110f3597bfcd404aec5d2e40bcc884b89c663e7288d9c798137e6c.json,,c945d0c91785cd41600d2fd8210b1b8efe83932e8543aab9b79413c3de834c00,222912
EV-DF38AAD2E812,701822257f1e02b425e1ee75e9135d9df01c71016d2c7d44f6d88d0f24dfe201,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Persian-Gulf/20260913T211316256548Z_urfyb3a5/E007_MARAD_onset__Persian-Gulf.html,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Persian+Gulf,extracted,texts/701822257f1e02b425e1ee75e9135d9df01c71016d2c7d44f6d88d0f24dfe201.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
EV-431C7824E4FD,b716eca9de0ecb14cb5238a822d1065db795b2e1a422e5670dd871e9acdc8f7e,E007/MARAD/onset/automated_pending/E007_MARAD_onset__Persian-Gulf/20260913T211316256548Z_urfyb3a5/E007_MARAD_onset__Persian-Gulf.pdf,E007,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-06-19&field_msci_effective_date_value%5Bmax%5D=2019-07-03&keys=Persian+Gulf,extracted,texts/b716eca9de0ecb14cb5238a822d1065db795b2e1a422e5670dd871e9acdc8f7e.json,,dc242fb1a296ee17a6ff9bfccbff35f9a3c8ecf15a2e0d4752c82ccca6679925,223047
EV-C6221E0EAA80,c14c5a457b4b230a2dd07c89914bd726466d0bc3f05a097fc0b82e12efb5d6a2,E007/MARAD/pre_onset/automated_pending/E007_MARAD_pre_onset__Arabian-Gulf/20260913T211215085095Z_nfrz6i73/E007_MARAD_pre_onset__Arabian-Gulf.html,E007,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-05-20&field_msci_effective_date_value%5Bmax%5D=2019-06-18&keys=Arabian+Gulf,extracted,texts/c14c5a457b4b230a2dd07c89914bd726466d0bc3f05a097fc0b82e12efb5d6a2.json,,cf100dc92ba2cd5b42db8b1ee29d5cbddba1f12c983d61409de0c3fd71276fb1,79942
EV-B714BB01666A,5905e8e64767c70f504b77499a4fd4d723977d1a7b96de9239850be95e449592,E007/MARAD/pre_onset/automated_pending/E007_MARAD_pre_onset__Arabian-Gulf/20260913T211215085095Z_nfrz6i73/E007_MARAD_pre_onset__Arabian-Gulf.pdf,E007,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-05-20&field_msci_effective_date_value%5Bmax%5D=2019-06-18&keys=Arabian+Gulf,extracted,texts/5905e8e64767c70f504b77499a4fd4d723977d1a7b96de9239850be95e449592.json,,016ca1f3dad93c970c670d509c89f97527d9fbb962152202f3a485c639b1f558,229620
EV-BA3C5900F785,5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87,E007/MARAD/pre_onset/automated_pending/E007_MARAD_pre_onset__Arabian-Gulf/20260913T211215085095Z_nfrz6i73/E007_MARAD_pre_onset__Arabian-Gulf__document-ec66a102d9.html,E007,pre_onset,MARAD,article_capture,https://www.maritime.dot.gov/msci/2019-003a-gulf-oman-vessel-attacks,extracted,texts/5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87.json,,712463d72dfb28ebdadf0ea5e9a9c50e87ee1fdf6124cd6e397ac4eba1b1163e,73382
EV-BA3C5900F785,5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87,E007/MARAD/pre_onset/automated_pending/E007_MARAD_pre_onset__Gulf-of-Oman/20260913T211222872334Z_7vblcq7p/E007_MARAD_pre_onset__Gulf-of-Oman__document-ec66a102d9.html,E007,pre_onset,MARAD,article_capture,https://www.maritime.dot.gov/msci/2019-003a-gulf-oman-vessel-attacks,extracted,texts/5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87.json,,712463d72dfb28ebdadf0ea5e9a9c50e87ee1fdf6124cd6e397ac4eba1b1163e,73382
EV-BA3C5900F785,5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87,E007/MARAD/pre_onset/automated_pending/E007_MARAD_pre_onset__Hormuz/20260913T211230870815Z_2vdf40ih/E007_MARAD_pre_onset__Hormuz__document-ec66a102d9.html,E007,pre_onset,MARAD,article_capture,https://www.maritime.dot.gov/msci/2019-003a-gulf-oman-vessel-attacks,extracted,texts/5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87.json,,712463d72dfb28ebdadf0ea5e9a9c50e87ee1fdf6124cd6e397ac4eba1b1163e,73382
EV-BA3C5900F785,5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87,E007/MARAD/pre_onset/automated_pending/E007_MARAD_pre_onset__Iran/20260913T211240012059Z_xxvu027o/E007_MARAD_pre_onset__Iran__document-ec66a102d9.html,E007,pre_onset,MARAD,article_capture,https://www.maritime.dot.gov/msci/2019-003a-gulf-oman-vessel-attacks,extracted,texts/5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87.json,,712463d72dfb28ebdadf0ea5e9a9c50e87ee1fdf6124cd6e397ac4eba1b1163e,73382
EV-BA3C5900F785,5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87,E007/MARAD/pre_onset/automated_pending/E007_MARAD_pre_onset__Persian-Gulf/20260913T211248700684Z_3zdn_lgt/E007_MARAD_pre_onset__Persian-Gulf__document-ec66a102d9.html,E007,pre_onset,MARAD,article_capture,https://www.maritime.dot.gov/msci/2019-003a-gulf-oman-vessel-attacks,extracted,texts/5cc69020255b795f07070f1b476713b6152d7efb01896b28a965a64f560f0e87.json,,712463d72dfb28ebdadf0ea5e9a9c50e87ee1fdf6124cd6e397ac4eba1b1163e,73382
EV-BA3C5900F785,f9ec57500167cb5861a9b65528b7ad5a05c55e11a558f97e61a3fcd0aa285638,E007/MARAD/pre_onset/automated_pending/E007_MARAD_pre_onset__Arabian-Gulf/20260913T211215085095Z_nfrz6i73/E007_MARAD_pre_onset__Arabian-Gulf__document-ec66a102d9.pdf,E007,pre_onset,MARAD,article_capture,https://www.maritime.dot.gov/msci/2019-003a-gulf-oman-vessel-attacks,extracted,texts/f9ec57500167cb5861a9b65528b7ad5a05c55e11a558f97e61a3fcd0aa285638.json,,324c1c998891ba525084d47f5df67232576684d1bd756076b999e4070f859eb4,233220
EV-BA3F1493536E,008463faf7ef2490c19854445e32f85decf1fcf2a4a43bdccda33716c7e3b819,E007/MARAD/pre_onset/automated_pending/E007_MARAD_pre_onset__Gulf-of-Oman/20260913T211222872334Z_7vblcq7p/E007_MARAD_pre_onset__Gulf-of-Oman.html,E007,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2019-05-20&field_msci_effective_date_value%5Bmax%5D=2019-06-18&keys=Gulf+of+Oman,extracted,texts/008463faf7ef2490c19854445e32f85decf1fcf2a4a43bdccda33716c7e3b819.json,,cf100dc92ba2cd5b42db8b1ee29d5cbddba1f12c983d61409de0c3fd71276fb1,79559
